Month,Date,Island,site,depth_ft,observer,transect,common_name,max_size,count,latin_name,common_family,latin_family,trophic_guild,a,b,biomass_g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,striped_parrotfish_initial,20,1,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,134.204684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,stoplight_parrotfish_initial,5,10,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,28.70220329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,stoplight_parrotfish_initial,10,5,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,109.3712379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,stoplight_parrotfish_initial,20,4,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,666.8236616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,stoplight_parrotfish_initial,30,5,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,2734.440035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,foureye_butterflyfish,5,1,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,3.971276915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,foureye_butterflyfish,10,1,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,36.24230888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,harlequin_bass,10,1,Serranus_tigrinus,grouper,Serranidae,Invertivore,0.01023,3.04,11.21697195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,blue_tang,5,3,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,11.21057214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,blue_tang,10,9,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,259.8887736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,blue_tang,20,2,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,446.2862362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,fairy_basslet,5,1,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,1.495759156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,redband_parrotfish_initial,5,6,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,11.17101476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,redband_parrotfish_initial,10,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,16.52668927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,redband_parrotfish_initial,20,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,146.7000791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,yellowhead_wrasse,5,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,1.565906452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,princess_parrotfish_initial,5,13,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,25.2226457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,princess_parrotfish_initial,10,2,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,31.69554105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,princess_parrotfish_initial,20,2,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,258.8922539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,coney,20,1,Cephalopholis_fulva,grouper,Serranidae,Omnivore,0.0148,3.04,133.4728403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,yellowtail_damselfish,10,1,Microspathodon_chrysurus,damselfish,Pomacentridae,Omnivore,0.02291,3.02,23.98971504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,yellowtail_damselfish,20,3,Microspathodon_chrysurus,damselfish,Pomacentridae,Omnivore,0.02291,3.02,583.7903755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,threespot_damselfish,5,4,Stegastes_planifrons,damselfish,Pomacentridae,Omnivore,0.02138,2.96,10.0234887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,threespot_damselfish,10,3,Stegastes_planifrons,damselfish,Pomacentridae,Omnivore,0.02138,2.96,58.49637524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,schoolmaster_snapper,20,2,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,291.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,longspine_squirrelfish,20,1,Holocentrus_rufus,squirrelfish,Holocentridae,Invertivore,0.0186,2.89,107.0260831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,stoplight_parrotfish_terminal,40,2,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,2540.966232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,french_grunt,20,2,Haemulon_flavolineatum,grunt,Haemulidae,Invertivore,0.0186,2.99,288.8169164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,striped_parrotfish_terminal,30,1,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,456.6287756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,redband_parrotfish_terminal,30,3,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,1578.479946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,rock_beauty,30,1,Holocanthus_tricolor,angelfish,Pomacanthidae,Invertivore,0.0331,2.95,753.9381077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,cocoa_damselfish,10,1,Stegastes_variabilis,damselfish,Pomacentridae,Omnivore,0.01698,2.99,16.59348801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,2,bluestriped_grunt,20,1,Haemulon_sciurus,grunt,Haemulidae,Invertivore,0.0245,2.92,154.2317093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,longfin_damselfish,5,21,Stegastes_diencaeus,damselfish,Pomacentridae,Omnivore,0.0195,2.99,50.37026307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,longfin_damselfish,10,9,Stegastes_diencaeus,damselfish,Pomacentridae,Omnivore,0.0195,2.99,171.5051323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,queen_parrotfish_terminal,40,1,Scarus_vetula,parrotfish,Scaridae,Herbivore,0.01479,3.03,1057.328522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,blueheaded_wrasse,5,3,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,3.930563825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,blueheaded_wrasse,10,4,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,41.06318924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,foureye_butterflyfish,10,1,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,36.24230888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,blue_chromis,5,5,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,9.096168386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,blue_tang,10,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,28.8765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,blue_tang,20,4,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,892.5724724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,blue_tang,30,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,737.9937972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,striped_parrotfish_terminal,20,2,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,268.409368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,striped_parrotfish_initial,5,20,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,40.79214059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,striped_parrotfish_initial,10,3,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,49.63389318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,striped_parrotfish_initial,20,1,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,134.204684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,blue_chromis,5,40,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,72.76934709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,stoplight_parrotfish_terminal,40,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,1270.483116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,bicolor_damselfish,5,9,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,16.90870692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,stoplight_parrotfish_initial,5,3,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,8.610660986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,stoplight_parrotfish_initial,10,3,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,65.62274275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,sharpnose_puffer,5,6,Canthigaster_rostrata,puffer,Tetraodontidae,Omnivore,0.02818,2.94,19.18951736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,threespot_damselfish,5,4,Stegastes_planifrons,damselfish,Pomacentridae,Omnivore,0.02138,2.96,10.0234887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,threespot_damselfish,10,3,Stegastes_planifrons,damselfish,Pomacentridae,Omnivore,0.02138,2.96,58.49637524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,cocoa_damselfish,5,1,Stegastes_variabilis,damselfish,Pomacentridae,Omnivore,0.01698,2.99,2.088613106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,cocoa_damselfish,10,2,Stegastes_variabilis,damselfish,Pomacentridae,Omnivore,0.01698,2.99,33.18697602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,princess_parrotfish_initial,5,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,1.940203515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,princess_parrotfish_initial,20,2,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,258.8922539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,fairy_basslet,5,3,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,4.487277469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,bluestriped_grunt,30,1,Haemulon_sciurus,grunt,Haemulidae,Invertivore,0.0245,2.92,503.9183208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,yellowfin_mojarra,30,1,Gerres_cinereus,mojarra,Gerreidae,Invertivore,0.0245,2.94,539.3896058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,redband_parrotfish_initial,5,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,1.861835794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,dusky_squirelfish,10,1,Sargocentron_vexillarium,squirrelfish,Holocentridae,Invertivore,0.01349,2.97,12.58960052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,yellowhead_wrasse,5,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,1.565906452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,graysby,20,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,122.3477457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,07/02/2022,grand_cayman,fishpot,,adc,3,spanish_hogfish,10,1,Bodianus_rufus,hogfish,Labridae,Invertivore,0.0166,3.08,19.95758961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,bicolor_damselfish,5,15,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,28.1811782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,bicolor_damselfish,10,1,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,15.13450336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,yellowhead_wrasse,5,17,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,26.62040969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,yellowhead_wrasse,10,3,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,41.41152794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,striped_parrotfish_initial,5,27,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,55.06938979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,striped_parrotfish_initial,10,22,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,363.9818833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,striped_parrotfish_initial,20,1,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,134.204684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,striped_parrotfish_initial,30,1,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,456.6287756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,princess_parrotfish_initial,5,20,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,38.80407031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,princess_parrotfish_initial,10,2,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,31.69554105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,princess_parrotfish_initial,20,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,129.446127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,longfin_damselfish,5,2,Stegastes_diencaeus,damselfish,Pomacentridae,Omnivore,0.0195,2.99,4.797167911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,mahogany_snapper,30,1,Lutjanus_mahogoni,snapper,Lutjanidae,Macrocarnivore,0.0617,2.65,506.5898558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,redband_parrotfish_initial,5,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,1.861835794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,redband_parrotfish_initial,20,2,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,293.4001583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,threespot_damselfish,5,12,Stegastes_planifrons,damselfish,Pomacentridae,Omnivore,0.02138,2.96,30.07046609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,threespot_damselfish,10,21,Stegastes_planifrons,damselfish,Pomacentridae,Omnivore,0.02138,2.96,409.4746267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,schoolmaster_snapper,20,1,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,145.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,french_grunt,20,1,Haemulon_flavolineatum,grunt,Haemulidae,Invertivore,0.0186,2.99,144.4084582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,cocoa_damselfish,5,1,Stegastes_variabilis,damselfish,Pomacentridae,Omnivore,0.01698,2.99,2.088613106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,stoplight_parrotfish_initial,5,7,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,20.0915423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,stoplight_parrotfish_initial,10,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,21.87424758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,stoplight_parrotfish_initial,20,2,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,333.4118308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,stoplight_parrotfish_initial,30,3,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,1640.664021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,stoplight_parrotfish_initial,40,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,1270.483116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,blue_chromis,10,27,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,390.2401394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,fairy_basslet,5,1,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,1.495759156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,sharpnose_puffer,5,3,Canthigaster_rostrata,puffer,Tetraodontidae,Omnivore,0.02818,2.94,9.594758682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,blue_tang,5,3,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,11.21057214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,blue_tang,10,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,28.8765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,blue_tang,20,2,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,446.2862362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,black_hamlet,10,1,Hypoplectrus_nigricans,seabasses,Serranidae,Invertivore,0.01778,3.03,19.05161325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,harlequin_bass,10,1,Serranus_tigrinus,grouper,Serranidae,Invertivore,0.01023,3.04,11.21697195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,longfin_damselfish,10,1,Stegastes_diencaeus,damselfish,Pomacentridae,Omnivore,0.0195,2.99,19.05612581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,yellowtail_damselfish,10,1,Microspathodon_chrysurus,damselfish,Pomacentridae,Omnivore,0.02291,3.02,23.98971504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,yellowtail_damselfish,20,1,Microspathodon_chrysurus,damselfish,Pomacentridae,Omnivore,0.02291,3.02,194.5967918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,queen_parrotfish_initial,10,1,Scarus_vetula,parrotfish,Scaridae,Herbivore,0.01479,3.03,15.84777052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,queen_parrotfish_initial,30,1,Scarus_vetula,parrotfish,Scaridae,Herbivore,0.01479,3.03,442.2273269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,redband_parrotfish_initial,10,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,16.52668927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,14/03/2022,grand_cayman,wharf,,adc,1,redband_parrotfish_terminal,30,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,526.1599821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
